num_asiento,fecha_cpu,num_documento,fecha_contable,fecha_documento,tipo_documento,num_referencia,texto_cabecera,nombre_cuenta,linea_item,indicador_dh,cuenta_mayor,area_negocio,clave_posicion,numero_cuenta,indicador_valor,importe_me,codigo_moneda,importe_debito,importe_credito,importe_neto
9,150124,100066698,10124,311223,Z1,,NOMINA 202312,Seguridad Social a c,271,S,642000,,40,,,2319.11,EUR,2319.11,0.0,2319.11
9,150124,100066698,10124,311223,Z1,,NOMINA 202312,Seguridad Social a c,272,S,642000,,40,,,4339.4,EUR,4339.4,0.0,4339.4
9,150124,100066698,10124,311223,Z1,,NOMINA 202312,Seguridad Social a c,273,S,642000,,40,,,2096.37,EUR,2096.37,0.0,2096.37
9,150124,100066698,10124,311223,Z1,,NOMINA 202312,Seguridad Social a c,274,S,642000,,40,,,1350.83,EUR,1350.83,0.0,1350.83
9,150124,100066698,10124,311223,Z1,,NOMINA 202312,Seguridad Social a c,275,S,642000,,40,,,12437.92,EUR,12437.92,0.0,12437.92
9,150124,100066698,10124,311223,Z1,,NOMINA 202312,Seguridad Social a c,276,S,642000,,40,,,953.81,EUR,953.81,0.0,953.81
9,150124,100066698,10124,311223,Z1,,NOMINA 202312,Seguridad Social a c,277,S,642000,,40,,,1291.03,EUR,1291.03,0.0,1291.03
9,150124,100066698,10124,311223,Z1,,NOMINA 202312,Seguridad Social a c,278,S,642000,,40,,,2075.33,EUR,2075.33,0.0,2075.33
9,150124,100066698,10124,311223,Z1,,NOMINA 202312,Seguridad Social a c,279,S,642000,,40,,,898.01,EUR,898.01,0.0,898.01
9,150124,100066698,10124,311223,Z1,,NOMINA 202312,Seguridad Social a c,280,S,642000,,40,,,3955.08,EUR,3955.08,0.0,3955.08
9,150124,100066698,10124,311223,Z1,,NOMINA 202312,Seguridad Social a c,281,S,642000,,40,,,1434.06,EUR,1434.06,0.0,1434.06
9,150124,100066698,10124,311223,Z1,,NOMINA 202312,Seguridad Social a c,282,S,642000,,40,,,982.82,EUR,982.82,0.0,982.82
9,150124,100066698,10124,311223,Z1,,NOMINA 202312,Seguridad Social a c,283,S,642000,,40,,,3424.03,EUR,3424.03,0.0,3424.03
9,150124,100066698,10124,311223,Z1,,NOMINA 202312,Seguridad Social a c,284,S,642000,,40,,,655.59,EUR,655.59,0.0,655.59
9,150124,100066698,10124,311223,Z1,,NOMINA 202312,Seguro,285,S,649002,,40,,,20.32,EUR,20.32,0.0,20.32
9,150124,100066698,10124,311223,Z1,,NOMINA 202312,Seguro,286,S,649002,,40,,,11.12,EUR,11.12,0.0,11.12
9,150124,100066698,10124,311223,Z1,,NOMINA 202312,Seguro,287,S,649002,,40,,,66.47,EUR,66.47,0.0,66.47
9,150124,100066698,10124,311223,Z1,,NOMINA 202312,Seguro,288,S,649002,,40,,,7.14,EUR,7.14,0.0,7.14
9,150124,100066698,10124,311223,Z1,,NOMINA 202312,Seguro,289,S,649002,,40,,,13.72,EUR,13.72,0.0,13.72
9,150124,100066698,10124,311223,Z1,,NOMINA 202312,Seguro,290,S,649002,,40,,,34.13,EUR,34.13,0.0,34.13
9,150124,100066698,10124,311223,Z1,,NOMINA 202312,Seguro,291,S,649002,,40,,,46.87,EUR,46.87,0.0,46.87
9,150124,100066698,10124,311223,Z1,,NOMINA 202312,Seguro,292,S,649002,,40,,,28.08,EUR,28.08,0.0,28.08
9,150124,100066698,10124,311223,Z1,,NOMINA 202312,Seguro,293,S,649002,,40,,,10.67,EUR,10.67,0.0,10.67
9,150124,100066698,10124,311223,Z1,,NOMINA 202312,Seguro,294,S,649002,,40,,,15.84,EUR,15.84,0.0,15.84
9,150124,100066698,10124,311223,Z1,,NOMINA 202312,Seguro,295,S,649002,,40,,,32.55,EUR,32.55,0.0,32.55
9,150124,100066698,10124,311223,Z1,,NOMINA 202312,Seguro,296,S,649002,,40,,,7.51,EUR,7.51,0.0,7.51
9,150124,100066698,10124,311223,Z1,,NOMINA 202312,Seguro,297,S,649002,,40,,,6.98,EUR,6.98,0.0,6.98
9,150124,100066698,10124,311223,Z1,,NOMINA 202312,Seguro,298,S,649002,,40,,,6.47,EUR,6.47,0.0,6.47
10,160124,100066710,10124,311223,Z2,,PRR H2,Provisión Paga Extra,1,S,640003,,40,,,726.47,EUR,726.47,0.0,726.47
10,160124,100066710,10124,311223,Z2,,PRR H2,Remuneraciones ptes,2,S,465004,,50,,,-726.47,EUR,0.0,726.47,-726.47
11,30124,2000068494,10124,10124,ZR,COM.MANT.CAIXA,Bank reconciliation,Caixa Cta 2200079445,1,S,572016,,50,,,-12.1,EUR,0.0,12.1,-12.1
11,30124,2000068494,10124,10124,ZR,COM.MANT.CAIXA,Bank reconciliation,CAIXABANK SA,2,K,410000,,25,,,12.1,EUR,12.1,0.0,12.1
11,30124,2000068494,10124,10124,ZR,COM.MANT.CAIXA,Bank reconciliation,AVDA. DIAGONAL 621,,,,,,,,0.0,EUR,0.0,0.0,0.0
11,30124,2000068494,10124,10124,ZR,COM.MANT.CAIXA,Bank reconciliation,08028 BARCELONA,,,,,,,,0.0,EUR,0.0,0.0,0.0
12,40124,8800048058,10124,311223,TD,,Maite Castro,TELÉFONO PERMANENTE S.L.,1,K,410901,,29,,5C,150.0,EUR,150.0,0.0,150.0
12,40124,8800048058,10124,311223,TD,,Maite Castro,CPUdte,,,Reference No.,,,,,0.0,EUR,0.0,0.0,0.0
12,40124,8800048058,10124,311223,TD,,Maite Castro,Account Name..............,LIt,A,G/L,BA,PK,,VA,0.0,Curr,0.0,0.0,0.0
12,40124,8800048058,10124,311223,TD,,Maite Castro,Calle Berlín 72,,,,,,,,0.0,EUR,0.0,0.0,0.0
12,40124,8800048058,10124,311223,TD,,Maite Castro,08029 Barcelona,,,,,,,,0.0,EUR,0.0,0.0,0.0
12,40124,8800048058,10124,311223,TD,,Maite Castro,Trabajos realizados,2,S,607002,,50,,5C,-150.0,EUR,0.0,150.0,-150.0
13,40124,8800048059,10124,311223,TD,,Antonio Vegas,Orange Business Spain S.A,1,K,410901,,29,,5C,1101.6,EUR,1101.6,0.0,1101.6
"13,40124,8800048059,10124,311223,TD,,Antonio Vegas,""C/ Ulises 99, 1a Planta"",,,,,,,,0.0,EUR,0.0,0.0,0.0"
13,40124,8800048059,10124,311223,TD,,Antonio Vegas,28043 Madrid,,,,,,,,0.0,EUR,0.0,0.0,0.0
13,40124,8800048059,10124,311223,TD,,Antonio Vegas,Telefono Fijo,2,S,629400,,50,,5C,-1101.6,EUR,0.0,1101.6,-1101.6
14,40124,8800048060,10124,311223,TD,,Antonio Vegas,Orange Business Spain S.A,1,K,410901,,29,,5C,662.73,EUR,662.73,0.0,662.73
"14,40124,8800048060,10124,311223,TD,,Antonio Vegas,""C/ Ulises 99, 1a Planta"",,,,,,,,0.0,EUR,0.0,0.0,0.0"
14,40124,8800048060,10124,311223,TD,,Antonio Vegas,28043 Madrid,,,,,,,,0.0,EUR,0.0,0.0,0.0
14,40124,8800048060,10124,311223,TD,,Antonio Vegas,Telefono Fijo,2,S,629400,,50,,5C,-662.73,EUR,0.0,662.73,-662.73
15,40124,8800048061,10124,311223,TD,,Antonio Vegas,Orange Business Spain S.A,1,K,410901,,29,,5C,673.04,EUR,673.04,0.0,673.04
"15,40124,8800048061,10124,311223,TD,,Antonio Vegas,""C/ Ulises 99, 1a Planta"",,,,,,,,0.0,EUR,0.0,0.0,0.0"
15,40124,8800048061,10124,311223,TD,,Antonio Vegas,28043 Madrid,,,,,,,,0.0,EUR,0.0,0.0,0.0
15,40124,8800048061,10124,311223,TD,,Antonio Vegas,Telefono Fijo,2,S,629400,,50,,5C,-673.04,EUR,0.0,673.04,-673.04
16,40124,8800048062,10124,311223,TD,,Maite Castro,Vodafone Espana SAU,1,K,410901,,29,,5C,179.01,EUR,179.01,0.0,179.01
"16,40124,8800048062,10124,311223,TD,,Maite Castro,""Avenida de América, 115"",,,,,,,,0.0,EUR,0.0,0.0,0.0"
16,40124,8800048062,10124,311223,TD,,Maite Castro,28042 Madrid,,,,,,,,0.0,EUR,0.0,0.0,0.0
16,40124,8800048062,10124,311223,TD,,Maite Castro,Telefono Móvil. Line,2,S,629404,,50,,5C,-179.01,EUR,0.0,179.01,-179.01
17,40124,8800048063,10124,311223,TD,,Maite Castro,TELEFONICA DE ESPAÑA,1,K,410901,,29,,5C,200.0,EUR,200.0,0.0,200.0
"17,40124,8800048063,10124,311223,TD,,Maite Castro,""CL GRAN VIA, 28"",,,,,,,,0.0,EUR,0.0,0.0,0.0"
17,40124,8800048063,10124,311223,TD,,Maite Castro,28013 MADRID,,,,,,,,0.0,EUR,0.0,0.0,0.0
17,40124,8800048063,10124,311223,TD,,Maite Castro,Telefono Fijo,2,S,629400,,50,,5C,-200.0,EUR,0.0,200.0,-200.0
18,40124,8800048064,10124,311223,TD,,Maite Castro,ORANGE ESPAGNE S.A.U,1,K,410901,,29,,5C,93.26,EUR,93.26,0.0,93.26
18,40124,8800048064,10124,311223,TD,,Maite Castro,PASEO DEL CLUB DEPORTIVO Nº 1,,,,,,,,0.0,EUR,0.0,0.0,0.0
18,40124,8800048064,10124,311223,TD,,Maite Castro,28223 POZUELO DE ALARCON. MADR,,,,,,,,0.0,EUR,0.0,0.0,0.0
18,40124,8800048064,10124,311223,TD,,Maite Castro,Telefono Móvil. Line,2,S,629404,,50,,5C,-93.26,EUR,0.0,93.26,-93.26
19,40124,8800048065,10124,311223,TD,,Maite Castro,ORANGE ESPAGNE S.A.U,1,K,410901,,29,,5C,93.26,EUR,93.26,0.0,93.26
19,40124,8800048065,10124,311223,TD,,Maite Castro,PASEO DEL CLUB DEPORTIVO Nº 1,,,,,,,,0.0,EUR,0.0,0.0,0.0
19,40124,8800048065,10124,311223,TD,,Maite Castro,28223 POZUELO DE ALARCON. MADR,,,,,,,,0.0,EUR,0.0,0.0,0.0
19,40124,8800048065,10124,311223,TD,,Maite Castro,Telefono Móvil. Line,2,S,629404,,50,,5C,-93.26,EUR,0.0,93.26,-93.26
20,40124,8800048066,10124,311223,TD,,Maite Castro,META PLATFORMS IRELAND LI,1,K,410901,,29,,5C,100.0,EUR,100.0,0.0,100.0
20,40124,8800048066,10124,311223,TD,,Maite Castro,MERRION ROAD,,,,,,,,0.0,EUR,0.0,0.0,0.0
20,40124,8800048066,10124,311223,TD,,Maite Castro,D04 X2K5 DUBLIN,,,,,,,,0.0,EUR,0.0,0.0,0.0
20,40124,8800048066,10124,311223,TD,,Maite Castro,Servicios Profesiona,2,S,623042,,50,,5C,-100.0,EUR,0.0,100.0,-100.0
21,40124,8800048067,10124,311223,TD,,Maite Castro,ORANGE ESPAGNE S.A.U,1,K,410901,,29,,5C,10830.93,EUR,10830.93,0.0,10830.93
21,40124,8800048067,10124,311223,TD,,Maite Castro,PASEO DEL CLUB DEPORTIVO Nº 1,,,,,,,,0.0,EUR,0.0,0.0,0.0
21,40124,8800048067,10124,311223,TD,,Maite Castro,CPUdte,,,Reference No.,,,,,0.0,EUR,0.0,0.0,0.0
21,40124,8800048067,10124,311223,TD,,Maite Castro,Account Name..............,LIt,A,G/L,BA,PK,,VA,0.0,Curr,0.0,0.0,0.0
21,40124,8800048067,10124,311223,TD,,Maite Castro,28223 POZUELO DE ALARCON. MADR,,,,,,,,0.0,EUR,0.0,0.0,0.0
21,40124,8800048067,10124,311223,TD,,Maite Castro,Servicios Profesiona,2,S,623042,,50,,5C,-10830.93,EUR,0.0,10830.93,-10830.93
22,40124,8800048068,10124,311223,TD,,Maite Castro,ORANGE ESPAGNE S.A.U,1,K,410901,,29,,5C,11000.0,EUR,11000.0,0.0,11000.0
22,40124,8800048068,10124,311223,TD,,Maite Castro,PASEO DEL CLUB DEPORTIVO Nº 1,,,,,,,,0.0,EUR,0.0,0.0,0.0
22,40124,8800048068,10124,311223,TD,,Maite Castro,28223 POZUELO DE ALARCON. MADR,,,,,,,,0.0,EUR,0.0,0.0,0.0
22,40124,8800048068,10124,311223,TD,,Maite Castro,Servicios Profesiona,2,S,623042,,50,,5C,-11000.0,EUR,0.0,11000.0,-11000.0
"23,40124,8800048069,10124,311223,TD,,Maite Castro,""Infobip Mobile Services,"",1,K,410901,,29,,5C,1250.0,EUR,1250.0,0.0,1250.0"
"23,40124,8800048069,10124,311223,TD,,Maite Castro,""Plaza Puerta del Sol nº 6, Piso 4"",,,,,,,,0.0,EUR,0.0,0.0,0.0"
23,40124,8800048069,10124,311223,TD,,Maite Castro,28013 MADRID,,,,,,,,0.0,EUR,0.0,0.0,0.0
23,40124,8800048069,10124,311223,TD,,Maite Castro,Servicios Profesiona,2,S,623042,,50,,5C,-1250.0,EUR,0.0,1250.0,-1250.0
"24,40124,8800048070,10124,311223,TD,,Maite Castro,""Infobip Mobile Services,"",1,K,410901,,29,,5C,1404.5,EUR,1404.5,0.0,1404.5"
"24,40124,8800048070,10124,311223,TD,,Maite Castro,""Plaza Puerta del Sol nº 6, Piso 4"",,,,,,,,0.0,EUR,0.0,0.0,0.0"
24,40124,8800048070,10124,311223,TD,,Maite Castro,28013 MADRID,,,,,,,,0.0,EUR,0.0,0.0,0.0
24,40124,8800048070,10124,311223,TD,,Maite Castro,Servicios Profesiona,2,S,623042,,50,,5C,-1404.5,EUR,0.0,1404.5,-1404.5
25,40124,8800048071,10124,311223,TD,,Maite Castro,Link Mobility Spain S.L.U,1,K,410901,,29,,5C,150.0,EUR,150.0,0.0,150.0
"25,40124,8800048071,10124,311223,TD,,Maite Castro,""VIA DE LAS DOS CASTILLAS 33, Primer"",,,,,,,,0.0,EUR,0.0,0.0,0.0"
"25,40124,8800048071,10124,311223,TD,,Maite Castro,""28224 POZUELO DE ALARCON,MADRI"",,,,,,,,0.0,EUR,0.0,0.0,0.0"
25,40124,8800048071,10124,311223,TD,,Maite Castro,Servicios Profesiona,2,S,623042,,50,,5C,-150.0,EUR,0.0,150.0,-150.0
26,40124,8800048072,10124,311223,TD,,Maite Castro,Link Mobility Spain S.L.U,1,K,410901,,29,,5C,150.0,EUR,150.0,0.0,150.0
"26,40124,8800048072,10124,311223,TD,,Maite Castro,""VIA DE LAS DOS CASTILLAS 33, Primer"",,,,,,,,0.0,EUR,0.0,0.0,0.0"
"26,40124,8800048072,10124,311223,TD,,Maite Castro,""28224 POZUELO DE ALARCON,MADRI"",,,,,,,,0.0,EUR,0.0,0.0,0.0"
26,40124,8800048072,10124,311223,TD,,Maite Castro,Servicios Profesiona,2,S,623042,,50,,5C,-150.0,EUR,0.0,150.0,-150.0
27,40124,8800048073,10124,311223,TD,,Maite Castro,Link Mobility Spain S.L.U,1,K,410901,,29,,5C,150.0,EUR,150.0,0.0,150.0
"27,40124,8800048073,10124,311223,TD,,Maite Castro,""VIA DE LAS DOS CASTILLAS 33, Primer"",,,,,,,,0.0,EUR,0.0,0.0,0.0"
"27,40124,8800048073,10124,311223,TD,,Maite Castro,""28224 POZUELO DE ALARCON,MADRI"",,,,,,,,0.0,EUR,0.0,0.0,0.0"
27,40124,8800048073,10124,311223,TD,,Maite Castro,Servicios Profesiona,2,S,623042,,50,,5C,-150.0,EUR,0.0,150.0,-150.0
28,40124,8800048074,10124,311223,TD,,Maite Castro,Link Mobility Spain S.L.U,1,K,410901,,29,,5C,150.0,EUR,150.0,0.0,150.0
"28,40124,8800048074,10124,311223,TD,,Maite Castro,""VIA DE LAS DOS CASTILLAS 33, Primer"",,,,,,,,0.0,EUR,0.0,0.0,0.0"
"28,40124,8800048074,10124,311223,TD,,Maite Castro,""28224 POZUELO DE ALARCON,MADRI"",,,,,,,,0.0,EUR,0.0,0.0,0.0"
28,40124,8800048074,10124,311223,TD,,Maite Castro,Servicios Profesiona,2,S,623042,,50,,5C,-150.0,EUR,0.0,150.0,-150.0
29,40124,8800048075,10124,311223,TD,,Maite Castro,Vodafone Enterprise Globa,1,K,410901,,29,,5C,175500.0,EUR,175500.0,0.0,175500.0
"29,40124,8800048075,10124,311223,TD,,Maite Castro,""Mountain View, Central Park"",,,,,,,,0.0,EUR,0.0,0.0,0.0"
29,40124,8800048075,10124,311223,TD,,Maite Castro,Leopardstown,,,,,,,,0.0,EUR,0.0,0.0,0.0
29,40124,8800048075,10124,311223,TD,,Maite Castro,Servicios Profesiona,2,S,623042,,50,,5C,-175500.0,EUR,0.0,175500.0,-175500.0
30,40124,8800048076,10124,311223,TD,,Maite Castro,Sinch UK Ltd.,1,K,410901,,29,,5C,2000.0,EUR,2000.0,0.0,2000.0
30,40124,8800048076,10124,311223,TD,,Maite Castro,Viking house 1st floor,,,,,,,,0.0,EUR,0.0,0.0,0.0
"30,40124,8800048076,10124,311223,TD,,Maite Castro,""CT15 3BJ BLEAN,KENT, CANTERBURY"",,,,,,,,0.0,EUR,0.0,0.0,0.0"
30,40124,8800048076,10124,311223,TD,,Maite Castro,CPUdte,,,Reference No.,,,,,0.0,EUR,0.0,0.0,0.0
30,40124,8800048076,10124,311223,TD,,Maite Castro,Account Name..............,LIt,A,G/L,BA,PK,,VA,0.0,Curr,0.0,0.0,0.0
30,40124,8800048076,10124,311223,TD,,Maite Castro,Servicios Profesiona,2,S,623042,,50,,5C,-2000.0,EUR,0.0,2000.0,-2000.0
31,40124,8800048077,10124,311223,TD,,Maite Castro,ORANGE ESPAGNE S.A.U,1,K,410901,,29,,5C,241.9,EUR,241.9,0.0,241.9
31,40124,8800048077,10124,311223,TD,,Maite Castro,PASEO DEL CLUB DEPORTIVO Nº 1,,,,,,,,0.0,EUR,0.0,0.0,0.0
31,40124,8800048077,10124,311223,TD,,Maite Castro,28223 POZUELO DE ALARCON. MADR,,,,,,,,0.0,EUR,0.0,0.0,0.0
31,40124,8800048077,10124,311223,TD,,Maite Castro,Servicios Profesiona,2,S,623042,,50,,5C,-241.9,EUR,0.0,241.9,-241.9
32,40124,8800048078,10124,311223,TD,,Maite Castro,LLEIDANETWORKS SERVEIS TE,1,K,410901,,29,,5C,25.0,EUR,25.0,0.0,25.0
32,40124,8800048078,10124,311223,TD,,Maite Castro,Parc Científic i Tecnològic de Llei,,,,,,,,0.0,EUR,0.0,0.0,0.0
32,40124,8800048078,10124,311223,TD,,Maite Castro,25003 LLEIDA,,,,,,,,0.0,EUR,0.0,0.0,0.0
32,40124,8800048078,10124,311223,TD,,Maite Castro,Servicios Profesiona,2,S,623042,,50,,5C,-25.0,EUR,0.0,25.0,-25.0
33,40124,8800048079,10124,311223,TD,,Maite Castro,Vodafone Espana SAU,1,K,410901,,29,,5C,250.0,EUR,250.0,0.0,250.0
"33,40124,8800048079,10124,311223,TD,,Maite Castro,""Avenida de América, 115"",,,,,,,,0.0,EUR,0.0,0.0,0.0"
33,40124,8800048079,10124,311223,TD,,Maite Castro,28042 Madrid,,,,,,,,0.0,EUR,0.0,0.0,0.0
33,40124,8800048079,10124,311223,TD,,Maite Castro,Servicios Profesiona,2,S,623042,,50,,5C,-250.0,EUR,0.0,250.0,-250.0
34,40124,8800048080,10124,311223,TD,,Maite Castro,Orange España Comunicacio,1,K,410901,,29,,5C,2600.17,EUR,2600.17,0.0,2600.17
34,40124,8800048080,10124,311223,TD,,Maite Castro,Sociedad Unipersonal,,,,,,,,0.0,EUR,0.0,0.0,0.0
34,40124,8800048080,10124,311223,TD,,Maite Castro,Paseo del Club Deportivo 1,,,,,,,,0.0,EUR,0.0,0.0,0.0
34,40124,8800048080,10124,311223,TD,,Maite Castro,28223 Madrid,,,,,,,,0.0,EUR,0.0,0.0,0.0
34,40124,8800048080,10124,311223,TD,,Maite Castro,Servicios Profesiona,2,S,623042,,50,,5C,-2600.17,EUR,0.0,2600.17,-2600.17
35,40124,8800048081,10124,311223,TD,,Maite Castro,ORANGE ESPAGNE S.A.U,1,K,410901,,29,,5C,261.21,EUR,261.21,0.0,261.21
35,40124,8800048081,10124,311223,TD,,Maite Castro,PASEO DEL CLUB DEPORTIVO Nº 1,,,,,,,,0.0,EUR,0.0,0.0,0.0
35,40124,8800048081,10124,311223,TD,,Maite Castro,28223 POZUELO DE ALARCON. MADR,,,,,,,,0.0,EUR,0.0,0.0,0.0
35,40124,8800048081,10124,311223,TD,,Maite Castro,Servicios Profesiona,2,S,623042,,50,,5C,-261.21,EUR,0.0,261.21,-261.21
36,40124,8800048082,10124,311223,TD,,Maite Castro,META PLATFORMS IRELAND LI,1,K,410901,,29,,5C,31.77,EUR,31.77,0.0,31.77
36,40124,8800048082,10124,311223,TD,,Maite Castro,MERRION ROAD,,,,,,,,0.0,EUR,0.0,0.0,0.0
36,40124,8800048082,10124,311223,TD,,Maite Castro,D04 X2K5 DUBLIN,,,,,,,,0.0,EUR,0.0,0.0,0.0
36,40124,8800048082,10124,311223,TD,,Maite Castro,Servicios Profesiona,2,S,623042,,50,,5C,-31.77,EUR,0.0,31.77,-31.77
37,40124,8800048083,10124,311223,TD,,Maite Castro,ORANGE ESPAGNE S.A.U,1,K,410901,,29,,5C,324.46,EUR,324.46,0.0,324.46
37,40124,8800048083,10124,311223,TD,,Maite Castro,PASEO DEL CLUB DEPORTIVO Nº 1,,,,,,,,0.0,EUR,0.0,0.0,0.0
37,40124,8800048083,10124,311223,TD,,Maite Castro,28223 POZUELO DE ALARCON. MADR,,,,,,,,0.0,EUR,0.0,0.0,0.0
37,40124,8800048083,10124,311223,TD,,Maite Castro,Servicios Profesiona,2,S,623042,,50,,5C,-324.46,EUR,0.0,324.46,-324.46
38,40124,8800048084,10124,311223,TD,,Maite Castro,ASETEC INGENIERIA DE SIST,1,K,410901,,29,,5C,500.0,EUR,500.0,0.0,500.0
38,40124,8800048084,10124,311223,TD,,Maite Castro,MENSATEK,,,,,,,,0.0,EUR,0.0,0.0,0.0
38,40124,8800048084,10124,311223,TD,,Maite Castro,JAENAR 27,,,,,,,,0.0,EUR,0.0,0.0,0.0
38,40124,8800048084,10124,311223,TD,,Maite Castro,28043 MADRD,,,,,,,,0.0,EUR,0.0,0.0,0.0
38,40124,8800048084,10124,311223,TD,,Maite Castro,Servicios Profesiona,2,S,623042,,50,,5C,-500.0,EUR,0.0,500.0,-500.0
39,40124,8800048085,10124,311223,TD,,Maite Castro,Orange España Comunicacio,1,K,410901,,29,,5C,5000.0,EUR,5000.0,0.0,5000.0
39,40124,8800048085,10124,311223,TD,,Maite Castro,Sociedad Unipersonal,,,,,,,,0.0,EUR,0.0,0.0,0.0
39,40124,8800048085,10124,311223,TD,,Maite Castro,CPUdte,,,Reference No.,,,,,0.0,EUR,0.0,0.0,0.0
39,40124,8800048085,10124,311223,TD,,Maite Castro,Account Name..............,LIt,A,G/L,BA,PK,,VA,0.0,Curr,0.0,0.0,0.0
39,40124,8800048085,10124,311223,TD,,Maite Castro,Paseo del Club Deportivo 1,,,,,,,,0.0,EUR,0.0,0.0,0.0
39,40124,8800048085,10124,311223,TD,,Maite Castro,28223 Madrid,,,,,,,,0.0,EUR,0.0,0.0,0.0
39,40124,8800048085,10124,311223,TD,,Maite Castro,Servicios Profesiona,2,S,623042,,50,,5C,-5000.0,EUR,0.0,5000.0,-5000.0
40,40124,8800048086,10124,311223,TD,,Maite Castro,Telefonica Moviles,1,K,410901,,29,,5C,700.0,EUR,700.0,0.0,700.0
"40,40124,8800048086,10124,311223,TD,,Maite Castro,""Edificio Central, Pl. 2a,C/ Ronda d"",,,,,,,,0.0,EUR,0.0,0.0,0.0"
40,40124,8800048086,10124,311223,TD,,Maite Castro,28050 Madrid,,,,,,,,0.0,EUR,0.0,0.0,0.0
40,40124,8800048086,10124,311223,TD,,Maite Castro,Servicios Profesiona,2,S,623042,,50,,5C,-700.0,EUR,0.0,700.0,-700.0
41,40124,8800048087,10124,311223,TD,,Maite Castro,Telefonica Moviles,1,K,410901,,29,,5C,2807.47,EUR,2807.47,0.0,2807.47
"41,40124,8800048087,10124,311223,TD,,Maite Castro,""Edificio Central, Pl. 2a,C/ Ronda d"",,,,,,,,0.0,EUR,0.0,0.0,0.0"
41,40124,8800048087,10124,311223,TD,,Maite Castro,28050 Madrid,,,,,,,,0.0,EUR,0.0,0.0,0.0
41,40124,8800048087,10124,311223,TD,,Maite Castro,Telefono Móvil. Line,2,S,629404,,50,,5C,-2807.47,EUR,0.0,2807.47,-2807.47
42,40124,8800048088,10124,311223,TD,,Santiago Villavicencio,SHARINGFACTION S.L.U.,1,K,410901,,29,,5C,13296.73,EUR,13296.73,0.0,13296.73
42,40124,8800048088,10124,311223,TD,,Santiago Villavicencio,c/GALILEO 288 3a planta,,,,,,,,0.0,EUR,0.0,0.0,0.0
42,40124,8800048088,10124,311223,TD,,Santiago Villavicencio,08028 BARCELONA,,,,,,,,0.0,EUR,0.0,0.0,0.0
42,40124,8800048088,10124,311223,TD,,Santiago Villavicencio,Trabajos realizados,2,S,607002,,50,,5C,-13296.73,EUR,0.0,13296.73,-13296.73
43,40124,8800048089,10124,311223,TD,,Santiago Villavicencio,SHARINGFACTION S.L.U.,1,K,410901,,29,,5C,2508.67,EUR,2508.67,0.0,2508.67
43,40124,8800048089,10124,311223,TD,,Santiago Villavicencio,c/GALILEO 288 3a planta,,,,,,,,0.0,EUR,0.0,0.0,0.0
43,40124,8800048089,10124,311223,TD,,Santiago Villavicencio,08028 BARCELONA,,,,,,,,0.0,EUR,0.0,0.0,0.0
43,40124,8800048089,10124,311223,TD,,Santiago Villavicencio,Otros tributos,2,S,631000,,50,,5C,-2508.67,EUR,0.0,2508.67,-2508.67
44,40124,8800048090,10124,311223,TD,,Santiago Villavicencio,TELEFÓNICA GLOBAL SERVICE,1,K,410901,,29,,5C,321.16,EUR,321.16,0.0,321.16
44,40124,8800048090,10124,311223,TD,,Santiago Villavicencio,Adalperostraße 82-86,,,,,,,,0.0,EUR,0.0,0.0,0.0
44,40124,8800048090,10124,311223,TD,,Santiago Villavicencio,85737 Ismaning,,,,,,,,0.0,EUR,0.0,0.0,0.0
44,40124,8800048090,10124,311223,TD,,Santiago Villavicencio,Trabajos realizados,2,S,607002,,50,,5C,-321.16,EUR,0.0,321.16,-321.16
45,40124,8800048091,10124,311223,TD,,Santiago Villavicencio,ADQUIRA ESPANA SA,1,K,410901,,29,,5C,481.33,EUR,481.33,0.0,481.33
